"Ano";"Estado";"Município";"Controle";"Frequenta_Curso_Bin2";"Instrucao_Responsavel_UD";"Idade_Responsavel_UD";"Idade_Responsavel_UD_Quad";"N_Hab_UD";"Renda_Domiciliar_Per_Capita_SM";"Ocupacao_Responsavel_UD_NOVA";"Composicao_Familiar_NOVA";"Idade";"Sexo";"Raca_Nova";"Regional"
2000;31;6200;4087177;"1 Frequenta";"1 Fundamental completo e médio incompleto";40;1600;3;3,973333;"2 Empregado com CLT ou RP";"1 Casal com crianças";"5 anos";"Masculino";"0 Preto, pardo, indígena ou ignorado";"4 Noroeste"
2000;31;6200;158216;"0 Não frequenta";"2 Médio completo e superior incompleto";73;5329;8;0,615;"0 Outros";"1 Casal com crianças";"4 anos";"Feminino";"0 Preto, pardo, indígena ou ignorado";"4 Noroeste"
2000;31;6200;360317;"1 Frequenta";"2 Médio completo e superior incompleto";25;625;3;0,6633333;"2 Empregado com CLT ou RP";"1 Casal com crianças";"4 anos";"Masculino";"1 Branco ou Amarelo";"4 Noroeste"
2000;31;6200;3166059;"0 Não frequenta";"0 Sem instrucao e fundamental incompleto";33;1089;4;0,78;"3 Empregado sem CLT";"1 Casal com crianças";"5 anos";"Feminino";"1 Branco ou Amarelo";"4 Noroeste"
2000;31;6200;383674;"0 Não frequenta";"0 Sem instrucao e fundamental incompleto";48;2304;11;0,03636364;"0 Outros";"2 Mulher solteira com crianças";"5 anos";"Masculino";"0 Preto, pardo, indígena ou ignorado";"4 Noroeste"
2000;31;6200;2188016;"1 Frequenta";"3 Superior completo";39;1521;3;3,643333;"3 Empregado sem CLT";"2 Mulher solteira com crianças";"5 anos";"Feminino";"1 Branco ou Amarelo";"4 Noroeste"
2000;31;6200;2927950;"1 Frequenta";"1 Fundamental completo e médio incompleto";38;1444;4;4,1375;"1 Empregador";"1 Casal com crianças";"5 anos";"Masculino";"1 Branco ou Amarelo";"4 Noroeste"
2000;31;6200;4428154;"1 Frequenta";"0 Sem instrucao e fundamental incompleto";60;3600;4;3,8125;"0 Outros";"2 Mulher solteira com crianças";"5 anos";"Feminino";"1 Branco ou Amarelo";"4 Noroeste"
2000;31;6200;2488834;"1 Frequenta";"0 Sem instrucao e fundamental incompleto";37;1369;5;1,092;"2 Empregado com CLT ou RP";"1 Casal com crianças";"4 anos";"Feminino";"1 Branco ou Amarelo";"4 Noroeste"
2000;31;6200;2029434;"1 Frequenta";"1 Fundamental completo e médio incompleto";57;3249;4;1,605;"4 Conta Própria";"2 Mulher solteira com crianças";"4 anos";"Masculino";"0 Preto, pardo, indígena ou ignorado";"4 Noroeste"
2000;31;6200;1959912;"1 Frequenta";"1 Fundamental completo e médio incompleto";31;961;4;1,325;"4 Conta Própria";"1 Casal com crianças";"5 anos";"Feminino";"1 Branco ou Amarelo";"4 Noroeste"
2000;31;6200;2207265;"1 Frequenta";"0 Sem instrucao e fundamental incompleto";48;2304;5;11,392;"1 Empregador";"2 Mulher solteira com crianças";"4 anos";"Feminino";"1 Branco ou Amarelo";"4 Noroeste"
2000;31;6200;3821399;"1 Frequenta";"3 Superior completo";42;1764;2;1,325;"3 Empregado sem CLT";"2 Mulher solteira com crianças";"5 anos";"Masculino";"1 Branco ou Amarelo";"4 Noroeste"
2000;31;6200;2006360;"1 Frequenta";"1 Fundamental completo e médio incompleto";34;1156;3;1,766667;"4 Conta Própria";"1 Casal com crianças";"4 anos";"Masculino";"0 Preto, pardo, indígena ou ignorado";"4 Noroeste"
2000;31;6200;4336307;"1 Frequenta";"0 Sem instrucao e fundamental incompleto";68;4624;3;0,8166667;"0 Outros";"3 Outros";"5 anos";"Feminino";"0 Preto, pardo, indígena ou ignorado";"4 Noroeste"
2000;31;6200;3002674;"0 Não frequenta";"2 Médio completo e superior incompleto";32;1024;6;0,6666667;"2 Empregado com CLT ou RP";"2 Mulher solteira com crianças";"4 anos";"Masculino";"0 Preto, pardo, indígena ou ignorado";"4 Noroeste"
2000;31;6200;3159655;"0 Não frequenta";"2 Médio completo e superior incompleto";32;1024;5;1,126;"2 Empregado com CLT ou RP";"1 Casal com crianças";"4 anos";"Feminino";"0 Preto, pardo, indígena ou ignorado";"4 Noroeste"
2000;31;6200;371691;"0 Não frequenta";"0 Sem instrucao e fundamental incompleto";26;676;3;1,036667;"2 Empregado com CLT ou RP";"1 Casal com crianças";"4 anos";"Feminino";"0 Preto, pardo, indígena ou ignorado";"4 Noroeste"
2000;31;6200;1587488;"1 Frequenta";"1 Fundamental completo e médio incompleto";30;900;4;2,98;"2 Empregado com CLT ou RP";"1 Casal com crianças";"4 anos";"Feminino";"1 Branco ou Amarelo";"4 Noroeste"
2000;31;6200;3194617;"1 Frequenta";"3 Superior completo";27;729;4;6,29;"3 Empregado sem CLT";"1 Casal com crianças";"5 anos";"Feminino";"1 Branco ou Amarelo";"4 Noroeste"
2000;31;6200;2641456;"1 Frequenta";"0 Sem instrucao e fundamental incompleto";76;5776;5;0,598;"0 Outros";"2 Mulher solteira com crianças";"5 anos";"Feminino";"0 Preto, pardo, indígena ou ignorado";"4 Noroeste"
2000;31;6200;1753697;"0 Não frequenta";"1 Fundamental completo e médio incompleto";40;1600;3;8,386667;"4 Conta Própria";"1 Casal com crianças";"4 anos";"Masculino";"0 Preto, pardo, indígena ou ignorado";"4 Noroeste"
2000;31;6200;1051031;"0 Não frequenta";"0 Sem instrucao e fundamental incompleto";38;1444;3;0,5066667;"2 Empregado com CLT ou RP";"1 Casal com crianças";"5 anos";"Masculino";"0 Preto, pardo, indígena ou ignorado";"4 Noroeste"
2000;31;6200;1752100;"0 Não frequenta";"0 Sem instrucao e fundamental incompleto";40;1600;5;0,606;"3 Empregado sem CLT";"1 Casal com crianças";"5 anos";"Feminino";"0 Preto, pardo, indígena ou ignorado";"4 Noroeste"
2000;31;6200;1364496;"1 Frequenta";"0 Sem instrucao e fundamental incompleto";36;1296;5;5,63;"4 Conta Própria";"3 Outros";"5 anos";"Feminino";"0 Preto, pardo, indígena ou ignorado";"4 Noroeste"
2000;31;6200;2050564;"1 Frequenta";"0 Sem instrucao e fundamental incompleto";35;1225;3;0;"0 Outros";"1 Casal com crianças";"4 anos";"Feminino";"1 Branco ou Amarelo";"4 Noroeste"
2000;31;6200;3063481;"0 Não frequenta";"0 Sem instrucao e fundamental incompleto";40;1600;7;0,8228571;"2 Empregado com CLT ou RP";"2 Mulher solteira com crianças";"5 anos";"Masculino";"0 Preto, pardo, indígena ou ignorado";"4 Noroeste"
2000;31;6200;4908109;"1 Frequenta";"2 Médio completo e superior incompleto";36;1296;5;4,04;"2 Empregado com CLT ou RP";"3 Outros";"4 anos";"Masculino";"1 Branco ou Amarelo";"4 Noroeste"
2000;31;6200;4204969;"1 Frequenta";"2 Médio completo e superior incompleto";31;961;3;4,416667;"2 Empregado com CLT ou RP";"1 Casal com crianças";"4 anos";"Feminino";"1 Branco ou Amarelo";"4 Noroeste"
2000;31;6200;2838066;"0 Não frequenta";"0 Sem instrucao e fundamental incompleto";29;841;3;0;"0 Outros";"1 Casal com crianças";"5 anos";"Feminino";"0 Preto, pardo, indígena ou ignorado";"4 Noroeste"
2000;31;6200;4731331;"1 Frequenta";"3 Superior completo";29;841;6;0,5516667;"2 Empregado com CLT ou RP";"1 Casal com crianças";"5 anos";"Masculino";"1 Branco ou Amarelo";"4 Noroeste"
2000;31;6200;2386016;"0 Não frequenta";"0 Sem instrucao e fundamental incompleto";26;676;5;0,968;"3 Empregado sem CLT";"1 Casal com crianças";"4 anos";"Feminino";"1 Branco ou Amarelo";"4 Noroeste"
2000;31;6200;2107473;"1 Frequenta";"2 Médio completo e superior incompleto";31;961;5;1,89;"3 Empregado sem CLT";"1 Casal com crianças";"4 anos";"Feminino";"0 Preto, pardo, indígena ou ignorado";"4 Noroeste"
2000;31;6200;3395445;"1 Frequenta";"2 Médio completo e superior incompleto";35;1225;5;4,24;"4 Conta Própria";"3 Outros";"5 anos";"Masculino";"1 Branco ou Amarelo";"4 Noroeste"
2000;31;6200;1231154;"1 Frequenta";"0 Sem instrucao e fundamental incompleto";71;5041;8;4,6375;"0 Outros";"1 Casal com crianças";"5 anos";"Feminino";"1 Branco ou Amarelo";"4 Noroeste"
2000;31;6200;3587483;"1 Frequenta";"0 Sem instrucao e fundamental incompleto";75;5625;4;3,8;"4 Conta Própria";"2 Mulher solteira com crianças";"4 anos";"Feminino";"0 Preto, pardo, indígena ou ignorado";"4 Noroeste"
2000;31;6200;2019962;"1 Frequenta";"3 Superior completo";32;1024;3;10,81667;"3 Empregado sem CLT";"1 Casal com crianças";"5 anos";"Feminino";"1 Branco ou Amarelo";"4 Noroeste"
2000;31;6200;2979812;"0 Não frequenta";"0 Sem instrucao e fundamental incompleto";34;1156;5;0,638;"4 Conta Própria";"1 Casal com crianças";"5 anos";"Feminino";"1 Branco ou Amarelo";"4 Noroeste"
2000;31;6200;4731331;"0 Não frequenta";"3 Superior completo";29;841;6;0,5516667;"2 Empregado com CLT ou RP";"1 Casal com crianças";"4 anos";"Feminino";"1 Branco ou Amarelo";"4 Noroeste"
2000;31;6200;1527084;"1 Frequenta";"2 Médio completo e superior incompleto";38;1444;4;3,38;"4 Conta Própria";"1 Casal com crianças";"4 anos";"Feminino";"1 Branco ou Amarelo";"4 Noroeste"
2000;31;6200;933002;"1 Frequenta";"3 Superior completo";34;1156;5;4,572;"2 Empregado com CLT ou RP";"3 Outros";"4 anos";"Masculino";"1 Branco ou Amarelo";"4 Noroeste"
2000;31;6200;3443479;"1 Frequenta";"2 Médio completo e superior incompleto";37;1369;4;3,8075;"2 Empregado com CLT ou RP";"1 Casal com crianças";"5 anos";"Feminino";"1 Branco ou Amarelo";"4 Noroeste"
2000;31;6200;1712374;"0 Não frequenta";"0 Sem instrucao e fundamental incompleto";40;1600;4;1,6225;"4 Conta Própria";"1 Casal com crianças";"5 anos";"Masculino";"0 Preto, pardo, indígena ou ignorado";"4 Noroeste"
2000;31;6200;1477218;"1 Frequenta";"2 Médio completo e superior incompleto";39;1521;4;5,795;"1 Empregador";"1 Casal com crianças";"5 anos";"Masculino";"1 Branco ou Amarelo";"0 Centro-Sul"
2000;31;6200;3143984;"1 Frequenta";"2 Médio completo e superior incompleto";37;1369;2;3,31;"4 Conta Própria";"2 Mulher solteira com crianças";"5 anos";"Feminino";"1 Branco ou Amarelo";"0 Centro-Sul"
2000;31;6200;4428038;"1 Frequenta";"3 Superior completo";45;2025;6;14,68167;"1 Empregador";"3 Outros";"5 anos";"Masculino";"1 Branco ou Amarelo";"0 Centro-Sul"
2000;31;6200;1472595;"1 Frequenta";"3 Superior completo";42;1764;5;7,02;"2 Empregado com CLT ou RP";"3 Outros";"5 anos";"Feminino";"1 Branco ou Amarelo";"0 Centro-Sul"
2000;31;6200;1397431;"1 Frequenta";"3 Superior completo";56;3136;5;3,246;"2 Empregado com CLT ou RP";"1 Casal com crianças";"4 anos";"Feminino";"1 Branco ou Amarelo";"0 Centro-Sul"
2000;31;6200;3780185;"1 Frequenta";"3 Superior completo";38;1444;4;7,45;"3 Empregado sem CLT";"1 Casal com crianças";"4 anos";"Feminino";"1 Branco ou Amarelo";"0 Centro-Sul"
2000;31;6200;764357;"1 Frequenta";"0 Sem instrucao e fundamental incompleto";72;5184;6;1,215;"3 Empregado sem CLT";"2 Mulher solteira com crianças";"5 anos";"Feminino";"1 Branco ou Amarelo";"0 Centro-Sul"
2000;31;6200;3004015;"1 Frequenta";"1 Fundamental completo e médio incompleto";64;4096;6;16,08833;"1 Empregador";"3 Outros";"4 anos";"Feminino";"1 Branco ou Amarelo";"0 Centro-Sul"
2000;31;6200;3886079;"1 Frequenta";"2 Médio completo e superior incompleto";62;3844;5;6,9;"0 Outros";"2 Mulher solteira com crianças";"5 anos";"Masculino";"1 Branco ou Amarelo";"0 Centro-Sul"
2000;31;6200;3989196;"1 Frequenta";"2 Médio completo e superior incompleto";46;2116;5;9,572;"2 Empregado com CLT ou RP";"3 Outros";"5 anos";"Feminino";"1 Branco ou Amarelo";"0 Centro-Sul"
2000;31;6200;4026945;"1 Frequenta";"3 Superior completo";34;1156;7;9,57;"2 Empregado com CLT ou RP";"3 Outros";"5 anos";"Masculino";"1 Branco ou Amarelo";"0 Centro-Sul"
2000;31;6200;4343495;"1 Frequenta";"2 Médio completo e superior incompleto";40;1600;3;20,09;"2 Empregado com CLT ou RP";"1 Casal com crianças";"5 anos";"Masculino";"1 Branco ou Amarelo";"0 Centro-Sul"
2000;31;6200;4925759;"1 Frequenta";"3 Superior completo";49;2401;2;3,31;"0 Outros";"2 Mulher solteira com crianças";"5 anos";"Feminino";"1 Branco ou Amarelo";"0 Centro-Sul"
2000;31;6200;2278245;"1 Frequenta";"3 Superior completo";36;1296;4;26,4925;"1 Empregador";"1 Casal com crianças";"4 anos";"Masculino";"1 Branco ou Amarelo";"0 Centro-Sul"
2000;31;6200;125502;"1 Frequenta";"3 Superior completo";48;2304;4;9,935;"3 Empregado sem CLT";"1 Casal com crianças";"5 anos";"Masculino";"1 Branco ou Amarelo";"0 Centro-Sul"
2000;31;6200;1929494;"1 Frequenta";"2 Médio completo e superior incompleto";57;3249;8;4,61375;"4 Conta Própria";"3 Outros";"5 anos";"Masculino";"0 Preto, pardo, indígena ou ignorado";"0 Centro-Sul"
2000;31;6200;3160134;"1 Frequenta";"3 Superior completo";42;1764;6;16,55667;"1 Empregador";"1 Casal com crianças";"4 anos";"Masculino";"1 Branco ou Amarelo";"0 Centro-Sul"
2000;31;6200;4579134;"1 Frequenta";"3 Superior completo";41;1681;4;6,6225;"2 Empregado com CLT ou RP";"1 Casal com crianças";"5 anos";"Masculino";"1 Branco ou Amarelo";"0 Centro-Sul"
2000;31;6200;2701373;"1 Frequenta";"3 Superior completo";44;1936;6;8,2;"2 Empregado com CLT ou RP";"3 Outros";"5 anos";"Masculino";"1 Branco ou Amarelo";"0 Centro-Sul"
2000;31;6200;3689917;"1 Frequenta";"2 Médio completo e superior incompleto";38;1444;4;21,5225;"3 Empregado sem CLT";"1 Casal com crianças";"5 anos";"Masculino";"1 Branco ou Amarelo";"0 Centro-Sul"
2000;31;6200;5245198;"1 Frequenta";"3 Superior completo";39;1521;6;2,638333;"4 Conta Própria";"3 Outros";"4 anos";"Feminino";"1 Branco ou Amarelo";"0 Centro-Sul"
2000;31;6200;2960804;"1 Frequenta";"0 Sem instrucao e fundamental incompleto";42;1764;4;0,2975;"2 Empregado com CLT ou RP";"2 Mulher solteira com crianças";"4 anos";"Feminino";"0 Preto, pardo, indígena ou ignorado";"0 Centro-Sul"
2000;31;6200;2330081;"1 Frequenta";"3 Superior completo";37;1369;4;3,8075;"2 Empregado com CLT ou RP";"1 Casal com crianças";"4 anos";"Feminino";"1 Branco ou Amarelo";"0 Centro-Sul"
2000;31;6200;3432444;"1 Frequenta";"3 Superior completo";32;1024;3;5,96;"2 Empregado com CLT ou RP";"2 Mulher solteira com crianças";"4 anos";"Masculino";"1 Branco ou Amarelo";"0 Centro-Sul"
2000;31;6200;5074822;"1 Frequenta";"3 Superior completo";48;2304;4;6,625;"2 Empregado com CLT ou RP";"1 Casal com crianças";"5 anos";"Feminino";"0 Preto, pardo, indígena ou ignorado";"0 Centro-Sul"
2000;31;6200;1558580;"1 Frequenta";"3 Superior completo";36;1296;3;12,36333;"4 Conta Própria";"1 Casal com crianças";"4 anos";"Masculino";"1 Branco ou Amarelo";"0 Centro-Sul"
2000;31;6200;5183472;"1 Frequenta";"3 Superior completo";47;2209;5;30,464;"1 Empregador";"1 Casal com crianças";"4 anos";"Feminino";"1 Branco ou Amarelo";"0 Centro-Sul"
2000;31;6200;3445580;"1 Frequenta";"3 Superior completo";38;1444;3;15,45333;"2 Empregado com CLT ou RP";"1 Casal com crianças";"4 anos";"Masculino";"1 Branco ou Amarelo";"0 Centro-Sul"
2000;31;6200;817741;"1 Frequenta";"3 Superior completo";28;784;5;5,138;"2 Empregado com CLT ou RP";"3 Outros";"5 anos";"Feminino";"1 Branco ou Amarelo";"0 Centro-Sul"
2000;31;6200;4993485;"1 Frequenta";"2 Médio completo e superior incompleto";35;1225;4;4,9675;"0 Outros";"2 Mulher solteira com crianças";"4 anos";"Masculino";"1 Branco ou Amarelo";"0 Centro-Sul"
2000;31;6200;1356051;"1 Frequenta";"3 Superior completo";61;3721;7;4,53;"2 Empregado com CLT ou RP";"1 Casal com crianças";"4 anos";"Masculino";"1 Branco ou Amarelo";"0 Centro-Sul"
2000;31;6200;4656444;"1 Frequenta";"3 Superior completo";47;2209;4;10,1825;"2 Empregado com CLT ou RP";"1 Casal com crianças";"5 anos";"Feminino";"1 Branco ou Amarelo";"0 Centro-Sul"
2000;31;6200;1675763;"1 Frequenta";"0 Sem instrucao e fundamental incompleto";30;900;4;18,875;"3 Empregado sem CLT";"3 Outros";"4 anos";"Feminino";"1 Branco ou Amarelo";"0 Centro-Sul"
2000;31;6200;2846548;"1 Frequenta";"3 Superior completo";46;2116;4;10,8475;"2 Empregado com CLT ou RP";"3 Outros";"4 anos";"Feminino";"1 Branco ou Amarelo";"0 Centro-Sul"
2000;31;6200;1584520;"1 Frequenta";"3 Superior completo";38;1444;4;6,705;"2 Empregado com CLT ou RP";"1 Casal com crianças";"4 anos";"Masculino";"1 Branco ou Amarelo";"0 Centro-Sul"
2000;31;6200;1022644;"1 Frequenta";"2 Médio completo e superior incompleto";48;2304;4;3,4275;"0 Outros";"2 Mulher solteira com crianças";"5 anos";"Feminino";"1 Branco ou Amarelo";"0 Centro-Sul"
2000;31;6200;3648947;"1 Frequenta";"3 Superior completo";61;3721;5;10,396;"3 Empregado sem CLT";"3 Outros";"5 anos";"Feminino";"1 Branco ou Amarelo";"0 Centro-Sul"
2000;31;6200;3934023;"1 Frequenta";"3 Superior completo";33;1089;4;8,28;"2 Empregado com CLT ou RP";"1 Casal com crianças";"5 anos";"Masculino";"1 Branco ou Amarelo";"0 Centro-Sul"
2000;31;6200;798506;"1 Frequenta";"3 Superior completo";45;2025;3;5,296667;"2 Empregado com CLT ou RP";"2 Mulher solteira com crianças";"5 anos";"Feminino";"1 Branco ou Amarelo";"0 Centro-Sul"
2000;31;6200;1275797;"1 Frequenta";"3 Superior completo";34;1156;5;6,88;"2 Empregado com CLT ou RP";"3 Outros";"4 anos";"Masculino";"1 Branco ou Amarelo";"0 Centro-Sul"
2000;31;6200;3689917;"1 Frequenta";"2 Médio completo e superior incompleto";38;1444;4;21,5225;"3 Empregado sem CLT";"1 Casal com crianças";"4 anos";"Masculino";"1 Branco ou Amarelo";"0 Centro-Sul"
2000;31;6200;1660789;"1 Frequenta";"3 Superior completo";50;2500;3;5,516667;"0 Outros";"1 Casal com crianças";"4 anos";"Masculino";"1 Branco ou Amarelo";"0 Centro-Sul"
2000;31;6200;4993485;"1 Frequenta";"2 Médio completo e superior incompleto";35;1225;4;4,9675;"0 Outros";"2 Mulher solteira com crianças";"5 anos";"Masculino";"1 Branco ou Amarelo";"0 Centro-Sul"
2000;31;6200;5009431;"1 Frequenta";"3 Superior completo";37;1369;4;10,5125;"3 Empregado sem CLT";"1 Casal com crianças";"4 anos";"Feminino";"1 Branco ou Amarelo";"0 Centro-Sul"
2000;31;6200;5042983;"1 Frequenta";"3 Superior completo";39;1521;5;8,644;"2 Empregado com CLT ou RP";"3 Outros";"5 anos";"Feminino";"1 Branco ou Amarelo";"0 Centro-Sul"
2000;31;6200;2440184;"1 Frequenta";"3 Superior completo";41;1681;4;21,525;"1 Empregador";"1 Casal com crianças";"4 anos";"Feminino";"1 Branco ou Amarelo";"0 Centro-Sul"
2000;31;6200;3545181;"1 Frequenta";"2 Médio completo e superior incompleto";42;1764;4;9,935;"2 Empregado com CLT ou RP";"1 Casal com crianças";"4 anos";"Masculino";"1 Branco ou Amarelo";"0 Centro-Sul"
2000;31;6200;1833684;"1 Frequenta";"3 Superior completo";37;1369;5;9,008;"4 Conta Própria";"3 Outros";"5 anos";"Feminino";"1 Branco ou Amarelo";"0 Centro-Sul"
2000;31;6200;4616524;"1 Frequenta";"3 Superior completo";35;1225;5;12,984;"1 Empregador";"3 Outros";"4 anos";"Masculino";"1 Branco ou Amarelo";"0 Centro-Sul"
2000;31;6200;2702735;"1 Frequenta";"3 Superior completo";32;1024;3;15,63;"4 Conta Própria";"3 Outros";"5 anos";"Masculino";"1 Branco ou Amarelo";"0 Centro-Sul"
2000;31;6200;509957;"1 Frequenta";"2 Médio completo e superior incompleto";33;1089;3;1,523333;"0 Outros";"2 Mulher solteira com crianças";"4 anos";"Masculino";"1 Branco ou Amarelo";"0 Centro-Sul"
2000;31;6200;2094341;"1 Frequenta";"1 Fundamental completo e médio incompleto";59;3481;8;9,73125;"4 Conta Própria";"2 Mulher solteira com crianças";"5 anos";"Feminino";"1 Branco ou Amarelo";"0 Centro-Sul"
2000;31;6200;4288697;"1 Frequenta";"3 Superior completo";59;3481;4;1,5775;"0 Outros";"3 Outros";"5 anos";"Feminino";"1 Branco ou Amarelo";"0 Centro-Sul"
2000;31;6200;2132795;"1 Frequenta";"3 Superior completo";28;784;4;13,9075;"4 Conta Própria";"1 Casal com crianças";"4 anos";"Masculino";"1 Branco ou Amarelo";"0 Centro-Sul"
2000;31;6200;834607;"1 Frequenta";"3 Superior completo";46;2116;3;7,02;"0 Outros";"1 Casal com crianças";"4 anos";"Feminino";"1 Branco ou Amarelo";"0 Centro-Sul"
2000;31;6200;1103154;"1 Frequenta";"3 Superior completo";36;1296;4;11,59;"2 Empregado com CLT ou RP";"1 Casal com crianças";"5 anos";"Masculino";"1 Branco ou Amarelo";"0 Centro-Sul"
2000;31;6200;2620314;"1 Frequenta";"3 Superior completo";38;1444;5;9,672;"3 Empregado sem CLT";"3 Outros";"5 anos";"Masculino";"1 Branco ou Amarelo";"0 Centro-Sul"
2000;31;6200;5141485;"1 Frequenta";"3 Superior completo";59;3481;5;11,1;"2 Empregado com CLT ou RP";"1 Casal com crianças";"5 anos";"Masculino";"1 Branco ou Amarelo";"0 Centro-Sul"
2000;31;6200;3218741;"1 Frequenta";"3 Superior completo";40;1600;4;9,935;"4 Conta Própria";"1 Casal com crianças";"5 anos";"Masculino";"1 Branco ou Amarelo";"0 Centro-Sul"
2000;31;6200;5297701;"0 Não frequenta";"2 Médio completo e superior incompleto";67;4489;4;17,92;"0 Outros";"3 Outros";"4 anos";"Masculino";"1 Branco ou Amarelo";"0 Centro-Sul"
2000;31;6200;3441216;"1 Frequenta";"3 Superior completo";37;1369;4;14,9025;"1 Empregador";"1 Casal com crianças";"5 anos";"Feminino";"1 Branco ou Amarelo";"0 Centro-Sul"
2000;31;6200;5242557;"0 Não frequenta";"3 Superior completo";40;1600;7;5,904286;"3 Empregado sem CLT";"3 Outros";"4 anos";"Masculino";"0 Preto, pardo, indígena ou ignorado";"0 Centro-Sul"
